# ra(J2000),dec(J2000),amp(Jy/beam),rms(Jy/beam),FWHMy(arcsec),FWHMx(arcsec),Bpa(degrees),FieldName,"png image link (Notes: If a link fails, it's because the ROUND feature dropped trailing zeros in the coordinates, so try putting them in by hand. Some artifacts have been kept in, and are distiguished by very large FWHM in one axis and very narrow in another.)  ",NED Lookup,"[[prob Compact, prob Complex]] (output of binary CNN used to identify interesting and complex sources) ",,Artifact Flag
260.55596,48.05332,0.004522,0.000139,2.580519,3.74783,-9.3563,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.556DEC48.053.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=278.6522&DEC=49.7741&SR=0.01,[[ 0.74229914  0.25770089]],,0
260.4992,48.97252,0.001505,0.000136,2.390559,3.4334,-9.7124,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.499DEC48.973.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=256.4238&DEC=51.182&SR=0.01,[[ 0.80687422  0.19312574]],,0
260.49818,51.51625,0.010954,0.000186,2.404061,2.78277,9.7302,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.498DEC51.516.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.4262&DEC=50.6347&SR=0.01,[[ 0.59622651  0.40377346]],,0
260.49676,49.4838,0.004149,0.000122,2.253092,3.01814,9.5524,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.497DEC49.484.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.4154&DEC=48.9936&SR=0.01,[[ 0.56863666  0.43136334]],,0
260.49597,50.19845,0.005821,0.000197,2.373917,2.99349,9.7012,FITST23/VLASS1.1.ql.T23t18.J172146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.496DEC50.198.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=259.6151&DEC=51.1465&SR=0.01,[[ 0.62006223  0.37993777]],,0
260.49051,49.89284,0.001101,0.000122,3.658411,3.23735,7.7271,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.491DEC49.893.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=273.0375&DEC=49.6652&SR=0.01,[[ 0.78593802  0.21406196]],,0
260.48532,50.83311,0.002976,0.000197,2.183227,2.82448,-9.2664,FITST23/VLASS1.1.ql.T23t18.J172146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.485DEC50.833.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=287.4545&DEC=48.5753&SR=0.01,[[ 0.78040791  0.21959211]],,0
260.46901,49.90962,0.002107,0.000122,2.144769,3.36928,-9.5351,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.469DEC49.91.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=259.6533&DEC=50.7872&SR=0.01,[[ 0.81114304  0.18885687]],,0
260.45443,50.04455,0.002569,0.000197,2.385911,3.47995,9.7274,FITST23/VLASS1.1.ql.T23t18.J172146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.454DEC50.045.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=265.8571&DEC=48.3596&SR=0.01,[[ 0.81834984  0.18165012]],,0
260.45146,49.78542,0.001237,0.000119,2.400196,3.19579,9.4443,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.451DEC49.785.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=261.015&DEC=49.2894&SR=0.01,[[ 0.73385203  0.26614803]],,0
260.4452,48.77089,0.003391,0.000136,3.375163,2.30432,10.8512,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.445DEC48.771.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=278.1663&DEC=51.5476&SR=0.01,[[ 0.68386614  0.31613383]],,0
260.43408,49.01341,0.00153,0.000136,2.177999,3.23265,6.3668,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.434DEC49.013.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=275.6155&DEC=49.0723&SR=0.01,[[ 0.79685205  0.20314796]],,0
260.43389,49.01328,0.001528,0.000119,3.036648,2.15128,-13.9483,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.434DEC49.013.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=261.0435&DEC=51.1384&SR=0.01,[[ 0.76781803  0.23218197]],,0
260.40826,49.96617,0.005835,0.000139,3.217866,2.37263,-1.5769,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.408DEC49.966.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=280.0972&DEC=50.3017&SR=0.01,[[ 0.76324421  0.23675574]],,0
260.40825,49.92976,0.002053,0.000157,14.183586,4.49979,9.4581,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.408DEC49.93.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=272.4369&DEC=49.3702&SR=0.01,[[ 0.54333121  0.45666876]],,0
260.40679,51.97131,0.001808,0.000135,2.99414,2.28233,-7.5738,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.407DEC51.971.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.9899&DEC=51.4748&SR=0.01,[[ 0.8127178   0.18728222]],,0
260.40636,49.92687,0.005873,0.000158,2.957166,3.37934,9.5598,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.406DEC49.927.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=256.5857&DEC=51.8508&SR=0.01,[[ 0.46702549  0.53297454]],,0
260.40545,49.55763,0.006578,0.000145,2.360623,3.20209,9.5333,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.405DEC49.558.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=265.8781&DEC=49.6839&SR=0.01,[[ 0.69326091  0.30673909]],,0
260.38191,48.35885,0.00947,0.000186,2.249341,3.61252,-9.5111,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.382DEC48.359.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=272.0236&DEC=49.1945&SR=0.01,[[ 0.6085788  0.3914212]],,0
260.37208,51.89231,0.003821,0.000131,2.393526,2.88999,9.8456,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.372DEC51.892.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=269.9361&DEC=48.7598&SR=0.01,[[ 0.86997402  0.130026  ]],,0
260.36686,48.35683,0.000787,0.000185,10.102795,6.02591,9.9448,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.367DEC48.357.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=284.7759&DEC=51.2445&SR=0.01,[[ 0.52207613  0.47792384]],,0
260.35619,48.23706,0.001551,0.000136,2.032876,3.30528,9.4893,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.356DEC48.237.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.5541&DEC=49.0472&SR=0.01,[[ 0.64874983  0.35125011]],,0
260.35074,48.69516,0.001289,0.000136,2.507876,3.57669,3.1837,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.351DEC48.695.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.3346&DEC=51.7063&SR=0.01,[[ 0.84978408  0.15021586]],,0
260.34544,50.17558,0.014221,0.000224,2.385143,2.9514,9.6368,FITST23/VLASS1.1.ql.T23t18.J172146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.345DEC50.176.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=258.6462&DEC=51.5873&SR=0.01,[[ 0.83362615  0.16637386]],,0
260.32171,50.56605,0.003792,0.000229,12.910449,2.81328,-8.4381,FITST23/VLASS1.1.ql.T23t18.J172146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.322DEC50.566.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=290.2443&DEC=51.8775&SR=0.01,[[ 0.77660686  0.22339316]],,0
260.31865,48.50619,0.001274,0.000136,2.379036,3.09704,9.0609,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.319DEC48.506.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=275.8145&DEC=50.3575&SR=0.01,[[ 0.65420866  0.34579137]],,0
260.31771,50.5639,0.014279,0.000228,2.381008,2.96075,-18.6459,FITST23/VLASS1.1.ql.T23t18.J172146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.318DEC50.564.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.1454&DEC=51.0124&SR=0.01,[[ 0.77904916  0.22095089]],,0
260.29806,48.71542,0.001971,0.000136,5.555638,3.90187,-9.9355,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.298DEC48.715.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=272.2128&DEC=51.0874&SR=0.01,[[ 0.67725229  0.32274768]],,0
260.2913,51.65265,0.006969,0.000189,3.337706,4.42,-10.0616,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.291DEC51.653.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=283.2289&DEC=50.3371&SR=0.01,[[ 0.83908182  0.16091822]],,0
260.28802,48.82336,0.001182,0.000136,3.681767,2.3932,-8.0362,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.288DEC48.823.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=293.3094&DEC=50.8058&SR=0.01,[[ 0.70056748  0.29943252]],,0
260.28756,51.65024,0.004567,0.000189,6.479926,4.26851,7.161,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.288DEC51.65.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=269.6367&DEC=50.4665&SR=0.01,[[ 0.70162773  0.29837227]],,0
260.25286,48.05669,0.011902,0.000209,2.327317,3.50897,9.3631,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.253DEC48.057.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=272.7194&DEC=48.2886&SR=0.01,[[ 0.73550475  0.26449528]],,0
260.23792,50.991,0.001373,0.000126,2.103491,2.9707,9.4652,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.238DEC50.991.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=269.0212&DEC=50.7668&SR=0.01,[[ 0.84486574  0.1551342 ]],,0
260.23327,49.66744,0.001341,0.000121,2.887471,4.32053,-9.7909,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.233DEC49.667.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=263.4456&DEC=48.0577&SR=0.01,[[ 0.75217444  0.24782559]],,0
260.20519,51.43923,0.000953,0.000126,3.81711,4.80402,-10.2232,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.205DEC51.439.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=261.1561&DEC=48.4074&SR=0.01,[[ 0.6384207  0.3615793]],,0
260.18968,48.04928,0.002548,0.00015,3.45239,10.34803,9.9883,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.19DEC48.049.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=272.8631&DEC=51.0476&SR=0.01,[[ 0.68880433  0.31119564]],,0
260.18887,48.04888,0.003045,0.00015,3.019052,8.8722,10.0852,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.189DEC48.049.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=282.4064&DEC=49.9196&SR=0.01,[[ 0.71492928  0.28507069]],,0
260.18235,49.20301,0.003348,0.000141,5.83978,3.53954,-9.511,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.182DEC49.203.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=261.065&DEC=48.5448&SR=0.01,[[ 0.90038502  0.09961496]],,0
260.17697,49.7303,0.050305,0.000695,2.310577,3.17363,9.4927,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.177DEC49.73.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=261.0752&DEC=50.0804&SR=0.01,[[ 0.85621864  0.14378136]],,0
260.1747,48.69397,0.005386,0.000137,3.606601,2.37391,-7.8108,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.175DEC48.694.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=284.2768&DEC=51.2397&SR=0.01,[[ 0.43179712  0.56820291]],,0
260.15727,51.97356,0.002108,0.000134,3.406982,2.52728,-10.4157,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.157DEC51.974.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=295.4799&DEC=48.7288&SR=0.01,[[ 0.82195169  0.17804828]],,0
260.15294,50.77699,0.037185,0.000517,3.002498,2.36548,8.1294,FITST23/VLASS1.1.ql.T23t18.J172146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.153DEC50.777.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=285.7336&DEC=50.3826&SR=0.01,[[ 0.80183816  0.19816184]],,0
260.13906,51.69647,0.000723,0.000126,3.321589,14.32596,9.8726,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.139DEC51.696.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=259.0428&DEC=50.0928&SR=0.01,[[ 0.66462582  0.33537424]],,0
260.13878,49.66163,0.001914,0.000119,2.334894,3.0884,-9.5359,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.139DEC49.662.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=296.8127&DEC=50.0643&SR=0.01,[[ 0.79287273  0.20712724]],,0
260.13775,51.95972,0.002078,0.000133,2.557912,3.10048,-12.1512,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.138DEC51.96.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=263.2225&DEC=52.0047&SR=0.01,[[ 0.76963651  0.23036343]],,0
260.13711,51.69563,0.000714,0.000126,3.486742,13.82777,9.8344,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.137DEC51.696.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=284.0099&DEC=49.615&SR=0.01,[[ 0.57538605  0.42461401]],,0
260.12561,51.4263,0.002157,0.000126,2.592464,3.0035,9.984,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.126DEC51.426.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.6646&DEC=49.6414&SR=0.01,[[ 0.73815233  0.26184767]],,0
260.12352,50.37719,0.002159,0.000197,3.147556,2.70374,-10.4781,FITST23/VLASS1.1.ql.T23t18.J172146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.124DEC50.377.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=275.0496&DEC=51.6147&SR=0.01,[[ 0.90118086  0.09881916]],,0
260.11327,48.05837,0.005136,0.000269,2.346606,3.54565,9.4026,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.113DEC48.058.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=281.8265&DEC=48.5683&SR=0.01,[[ 0.68003529  0.31996471]],,0
260.10737,51.72248,0.002051,0.000126,3.533046,2.9571,13.3142,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.107DEC51.722.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=286.6514&DEC=51.3934&SR=0.01,[[ 0.71593213  0.28406787]],,0
260.10649,48.05615,0.015504,0.000268,2.339546,3.5,-9.5111,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.106DEC48.056.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.6268&DEC=48.1874&SR=0.01,[[ 0.75339162  0.24660838]],,0
260.10476,51.30684,0.00153,0.000126,5.053992,2.9499,10.3472,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.105DEC51.307.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=269.9991&DEC=50.3866&SR=0.01,[[ 0.71730667  0.28269333]],,0
260.09747,48.9013,0.006111,0.000145,2.305867,3.62899,-9.4945,FITST23/VLASS1.1.ql.T23t18.J172055+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.097DEC48.901.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.2975&DEC=48.6668&SR=0.01,[[ 0.90300244  0.09699755]],,0
260.09415,51.9087,0.005681,0.000141,2.460101,2.96574,9.8816,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.094DEC51.909.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=284.1538&DEC=48.9761&SR=0.01,[[ 0.81562567  0.18437433]],,0
260.09209,51.40095,0.017387,0.000255,2.382494,2.78948,9.8126,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.092DEC51.401.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=291.424&DEC=48.6542&SR=0.01,[[ 0.80396432  0.19603564]],,0
260.07079,52.00995,0.008837,0.000199,2.359513,2.86415,9.8215,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.071DEC52.01.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=264.748&DEC=50.7199&SR=0.01,[[ 0.87727916  0.12272092]],,0
260.06853,49.31045,0.000723,0.000122,13.234051,6.61274,-13.5712,FITST23/VLASS1.1.ql.T23t18.J172120+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.069DEC49.31.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=297.0089&DEC=48.6306&SR=0.01,[[ 0.38795277  0.61204726]],,0
260.06223,51.84697,0.005124,0.000139,2.91142,2.47388,-1.1464,FITST23/VLASS1.1.ql.T23t18.J172214+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA260.062DEC51.847.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=266.1328&DEC=51.8351&SR=0.01,[[ 0.75569457  0.24430543]],,0
